artist_name,track_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_sec,time_signature
Guru,Feel The Music,51,0.774,0.601,1,-10.588,0,0.118,0.0241,0.00312,0.285,0.854,100.357,237.122,4
SHAED,Dizzy,35,0.625,0.477,4,-6.46,0,0.031,0.333,0.0000641,0.344,0.199,113.979,160.667,4
Phish,Chalk Dust Torture (Live) - 7/28/17 Chocolate,28,0.382,0.704,7,-9.073,1,0.0358,0.117,0.799,0.183,0.579,94.113,1445.507,4
Billy Strings,Away From The Mire,53,0.379,0.593,6,-9.113,0,0.0295,0.584,0.00547,0.122,0.511,143.207,463.653,4
The Heavytrackerz,London we have lift off - Instrumental,15,0.916,0.822,5,-4.87,0,0.265,0.00648,0.00495,0.36,0.418,139.937,210.857,4
Soulex,Black Sabbath,44,0.615,0.75,7,-4.928,0,0.0278,0.195,,0.239,0.33,130.028,190.154,4
Velvet Revolver,She Builds Quick Machines,40,0.334,0.883,,-4.486,1,0.0403,0.000193,0.242,0.313,0.673,148.814,242.44,4
Tropidelic,"New World (with Matisyahu, Bumpin Uglies, & The Elovaters)",51,0.621,0.796,9,-4.625,0,0.148,0.00116,,0.34,0.661,149.878,239.72,4
JAHMED,GLIMPSE,45,0.932,0.6,1,-6.177,1,0.0953,0.000679,,0.0967,0.323,130.05,127.4,4
The Pretty Reckless,And So It Went,55,0.471,0.9,8,-2.283,0,0.0832,0.0148,0.00000313,0.082,0.362,91.318,270.215,4
Sam Ryder,Whirlwind,65,0.427,0.6,3,-5.512,1,0.0385,0.739,0.00000453,0.172,0.254,80.603,208.089,4
Westlife,Better Man,49,0.616,0.636,11,-3.846,1,0.0394,0.415,,0.1,0.584,74.855,0.00328355,4
Fabio Rock,Queens of Terror,27,0.648,0.813,8,-5.064,1,0.0397,0.131,0.00155,0.116,0.484,125.153,194.116,4
Kings of Leon,Molly's Chambers,61,0.598,0.911,11,-3.97,1,0.0515,0.222,0.00000384,0.216,0.953,146.469,134.907,4
Portugal. The Man,People Say,55,0.543,0.768,,-5.914,1,0.0288,0.0322,0.00000672,0.779,0.681,79.965,179.36,4
Split Cranium,Evil Hands,16,0.255,0.914,5,-9.003,0,0.11,0.0000582,0.744,0.081,0.0854,194.967,161.682,4
Skid Row,18 and Life,69,0.466,0.648,1,-11.101,0,0.028,0.0023,0.0000149,0.112,0.305,90.435,229.96,4
LCD Soundsystem,Someone Great,60,0.722,0.894,7,-5.903,1,0.0325,0.0418,0.00374,0.11,0.396,113.003,390.013,4
Lewis Capaldi,Before You Go - Piano Version,62,0.467,0.359,3,-6.892,1,0.0815,0.843,,0.0913,0.21,173.318,218.769,3
Ron Cohen,להתעורר,26,0.715,0.231,,-19.157,0,0.0408,0.791,0.00229,0.0922,0.325,114.993,158.609,4
INXS,Beautiful Girl,61,0.662,0.652,11,-6.601,1,0.0285,0.000766,0.54,0.109,0.439,120.591,207.453,4
Yellow Days,The Way Things Change,56,0.739,0.453,5,-8.363,0,0.0449,0.25,0.0148,0.289,0.636,139.919,248.382,4
Lavelle White,Soul Deep,9,0.443,0.76,2,-4.507,1,0.0603,0.0295,,0.0998,0.755,205.267,184.307,4
Mipso,People Change,28,0.374,0.276,7,-14.945,1,0.0353,0.884,0.0123,0.122,0.412,80.169,0.00354755,4
Action Bronson,Cliff Hanger,48,0.751,0.684,6,-7.167,1,0.267,0.157,,0.334,0.693,136.078,140.613,3
JAE5,Dimension (feat. Skepta & Rema),68,0.561,0.722,4,-6.437,0,0.068,0.173,0.0000486,0.175,0.173,103.099,234.027,4
The White Stripes,The Hardest Button to Button,65,0.693,0.514,4,-8.489,0,0.0675,0.00972,0.323,0.103,0.553,128.47,212.427,4
Counting Crows,Big Yellow Taxi,62,0.674,0.867,1,-4.329,1,0.0462,0.00199,,0.206,0.821,88.04,226.827,4
Tim Hardin,Reason to Believe - Live at Woodstock - 8/15/69,23,0.57,0.204,7,-20.046,1,0.0307,0.74,0.00027,0.731,0.519,79.036,282.907,4
Kid Cudi,4 Da Kidz,60,0.41,0.602,5,-9.545,1,0.0589,0.407,0.142,0.635,0.393,134.224,184.24,5
Jesse Roper,Does Anybody Know,13,0.685,0.678,1,-5.629,1,0.0445,0.102,0.00137,0.104,0.788,149.88,208.167,4
Officer of Love,Caamp,62,0.662,0.574,4,-8.696,1,0.0261,0.298,0.00902,0.115,0.948,109.085,0.00399675,4
Foo Fighters,Best of You,75,0.366,0.94,1,-5.119,0,0.0696,0.000769,0.0000942,0.188,0.369,130.198,255.627,4
Arrested Youth,Black X White,45,0.658,0.599,6,-7.488,1,0.0367,0.124,,0.124,0.485,75.01,186.238,4
The All-American Rejects,Me Vs. The World,47,0.49,0.872,7,-4.577,1,0.057,0.0207,,0.796,0.599,159.108,231.371,4
Jayda G,All I Need (DJ-Kicks) - Edit,61,0.694,0.887,,-8.503,1,0.0759,0.0209,0.826,0.084,0.856,120.04,219.848,4
Freddie Gibbs,4 Thangs (feat. Big Sean & Hit-Boy),70,0.813,0.557,10,-6.655,0,0.133,0.0547,,0.128,0.764,83.012,104.912,4
Megan Thee Stallion,Do It On The Tip (feat. City Girls & Hot Girl Meg),69,0.943,0.528,,-8.631,1,0.299,0.00291,,0.0858,0.608,97.542,167.37,4
NEFFEX,Are You Ok?,66,0.674,0.831,2,-6.654,0,0.065,0.0315,,0.183,0.415,148.02,135.962,4
Epica,The Skeleton Key,57,0.486,0.75,,-8.237,0,0.0544,0.0141,0.00139,0.104,0.229,141.966,306.347,4
Demolizer,Cancer in the Brain,15,0.431,0.952,9,-5.1,1,0.0982,0.0000118,0.668,0.659,0.474,109.753,225.265,4
Taabu,Ooey Gooey,33,0.784,0.662,5,-8.599,1,0.177,0.0733,0.000016,0.0647,0.881,149.944,141,4
ECHO,בוס - Radio Version,22,0.594,0.876,10,-4.907,0,0.447,0.495,,0.145,0.637,177.864,214.042,4
Thyla,Everything,36,0.503,0.584,7,-10.464,1,0.0611,0.00166,0.00683,0.101,0.321,157.028,265,4
Murphy Lee,Wat Da Hook Gon Be - Dirty,50,0.927,0.596,10,-7.058,0,0.301,0.0979,,0.283,0.914,94.997,224.667,4
Sisters of Mercy,Lucretia My Reflection - Vinyl Version; New Version for Digital,53,0.601,0.768,9,-8.718,1,0.0329,0.0785,0.712,0.0771,0.887,130.342,295.25,4
Filthy Gears,Shift,10,0.345,0.88,2,-8.518,1,0.179,0.0295,0.503,0.14,0.138,180.883,250.288,5
Lakeyah,Young and Ratchet,62,0.871,0.541,10,-8.64,0,0.512,0.169,,0.0993,0.825,158.053,152.095,4
London Grammar,Lord It's a Feeling,60,0.488,0.523,4,-8.55,0,0.0315,0.331,0.00028,0.149,0.0553,160.047,252.059,4
Backstreet Boys,One Phone Call,19,0.622,0.762,5,-5.578,1,0.0384,0.0219,,0.0809,0.645,107.983,0.003865083333,4
Bino Rideaux,BREAKFAST,48,0.721,0.554,11,-10.286,1,0.369,0.106,,0.137,0.535,99.968,184.8,4
NewDad,Drown,39,0.499,0.65,1,-7.343,0,0.0392,0.458,0.932,0.105,0.57,147.99,190.72,4
Swervedriver,Rave Down,26,0.129,0.962,9,-4.327,1,0.0706,0.00000155,0.825,0.0968,0.324,170.165,308.253,4
Selwyn Birchwood,Living In A Burning House,41,0.562,0.912,5,-3.838,0,0.061,0.0258,0.000368,0.317,0.717,94.989,248.252,4
my bloody valentine,Sometimes,53,0.356,0.609,7,-14.697,1,0.0514,0.0000109,0.878,0.1,0.0952,128.432,319.16,4
Heavy Trash,Good Man,26,0.534,0.867,,-5.43,1,0.155,0.291,0.149,0.0909,0.489,170.215,177.547,4
Brand of Sacrifice,Lifeblood,45,0.239,0.987,1,-4.496,0,0.189,0.000443,,0.465,0.255,154.203,257.4,4
Dexys Midnight Runners,Come On Eileen,75,0.45,0.656,2,-7.049,1,0.0472,0.664,0.00000302,0.259,0.782,106.61,287.307,4
The Beatles,Oh! Darling - 2019 Mix,50,0.437,0.669,4,-6.524,1,0.0395,0.0344,0.00395,0.347,0.514,173.67,207.147,3
Snarls,Marbles,39,0.381,0.436,5,-6.731,1,0.0329,0.0118,,0.133,0.453,183.923,149.077,3
Black Sabbath,Heaven and Hell - 2009 Remaster,61,0.333,0.445,3,-16.343,0,0.0283,0.00858,0.0451,0.167,0.35,89.371,417.84,4
Saint Sister,Corpses,40,0.539,0.158,7,-14.41,1,0.036,0.98,0.377,0.0936,0.0775,88.991,270.048,4
Ryu Matsuyama,Under the Sea feat. Max Jenmana,44,0.635,0.753,6,-5.648,0,0.041,0.434,0.0000239,0.168,0.734,108.031,242.222,4
Kim Logan,Better Way,34,0.477,0.67,1,-6.162,1,0.0292,0.000183,0.777,0.135,0.323,106.105,244.845,4
Band Of Skulls,Death By Diamonds And Pearls,41,0.486,0.684,7,-4.522,1,0.0815,0.00663,0.0000307,0.0961,0.405,134.866,192.933,4
Peter Fenn,Cadillac Dreams,40,0.677,0.421,2,-7.121,1,0.0319,0.102,0.00000161,0.144,0.506,143.959,149.364,4
WARGASM (UK),Your Patron Saints,48,0.46,0.906,1,-8.201,1,0.15,0.0000299,0.0348,0.17,0.566,161.055,204.16,4
Primal Scream,Movin' on Up,63,0.523,0.76,5,-12.437,1,0.0325,0.103,0.00068,0.0666,0.581,94.267,228.267,4
Mansionair,MORE,41,0.45,0.803,1,-7.647,1,0.0421,0.000158,0.259,0.0876,0.334,157,159.543,5
Jake Wesley Rogers,Middle of Love,48,0.563,0.612,10,-6.785,1,0.0369,0.0406,0.00000633,0.432,0.341,134.896,200.902,4
Eric Clapton,Change the World,64,0.721,0.558,9,-8.8,1,0.0246,0.492,0.00563,0.113,0.542,96.887,0.00391445,4
Lizzo,Truth Hurts,78,0.715,0.624,4,-3.046,0,0.114,0.11,,0.123,0.412,158.087,173.325,4
Smoothboi Ezra,Hypocrite,37,0.721,0.193,4,-18.845,0,0.0385,0.788,0.00622,0.0552,0.254,109.967,144.545,4
Mystro,Maria,37,0.776,0.805,8,-3.768,0,0.19,0.274,0.0000354,0.0854,0.588,99.113,207.235,4
Beartooth,Fed Up,,0.366,0.969,8,-3.49,1,0.162,0.0000341,0.000672,0.358,0.227,179.92,201.813,4
beabadoobee,She Plays Bass,58,0.447,0.89,9,-3.823,0,0.047,0.000147,0.021,0.101,0.269,136.066,207.106,4
PACKS,Silvertongue,29,0.363,0.683,11,-7.064,0,0.032,0.0118,0.000162,0.109,0.578,144.776,174.041,4
bb sway,Up in the Air,29,0.72,0.455,,-10.578,1,0.0382,0.124,0.141,0.119,0.33,136.784,138.557,4
The Rolling Stones,Honky Tonk Women - Mono Version,62,0.562,0.779,7,-6.705,1,0.0592,0.363,0.0292,0.066,0.967,119.602,0.00298978333,4
Steve Davis,Peace,44,0.442,0.0595,5,-18.279,1,0.0328,0.976,0.909,0.102,0.102,99.034,0.007266666667,4
Syl Johnson,Sweet Dynamite!,9,0.763,0.738,10,-5.652,1,0.0663,0.325,0.00000889,0.189,0.895,100.207,271.427,4
Shlomo Artzi,ירח - ערד 1992,28,0.465,0.6,10,-8.065,1,0.0345,0.818,,0.922,0.28,126.677,340.95,4
Vitalism,"Pagan, Pt. 2",43,0.364,0.935,7,-4.435,1,0.0666,0.000386,0.885,0.366,0.393,125.216,323.68,4
Lil Nas X,MONTERO (Call Me By Your Name),58,0.61,0.508,8,-6.682,0,0.152,0.297,,0.384,0.758,178.818,0.002297933333,4
Biffy Clyro,Tiny Indoor Fireworks,49,0.519,0.879,,-3.598,1,0.0597,0.000453,,0.384,0.774,144.037,195.853,4
Geva Alon,Follow,24,0.562,0.636,2,-6.925,0,0.0433,0.0643,0.00034,0.0801,0.741,157.998,188.725,4
Grace Potter & The Nocturnals,Paris (Ooh La La),48,0.599,0.866,4,-2.702,1,0.0596,0.00778,0.0000999,0.234,0.872,90.931,195.027,4
The Telescopes,Splashdown,26,0.437,0.522,9,-10.668,0,0.0259,0.000499,0.763,0.0895,0.392,94.791,191.147,4
The Presidents Of The United States Of America,Lump,68,0.499,0.873,6,-3.902,1,0.0386,0.00468,,0.165,0.864,142.726,134.2,4
Paradise Lost,Enchantment,40,0.497,0.75,,-7.005,1,0.0344,0.00322,0.0365,0.119,0.152,116.786,365.187,4
Wallows,OK - with Remi Wolf & Solomonophonic,66,0.652,0.855,10,-4.401,1,0.0434,0.297,,0.208,0.8,144.978,162.207,4
Jake Bugg,Slide,44,0.401,0.337,11,-7.365,1,0.0271,0.656,,0.115,0.14,136.094,188.947,4
Ten Thirty Trio,Lucky To Be Me,44,0.501,0.182,,-13.965,1,0.0421,0.882,0.916,0.104,0.145,76.936,0.003727083333,4
Tokyo Police Club,DLTFWYH,39,0.471,0.806,8,-7.468,1,0.0375,0.181,0.0925,0.147,0.271,96.05,284.933,4
LP,Lost on You,41,0.433,0.724,5,-6.126,0,0.0372,0.1,,0.0918,0.689,174.006,268.105,4
Eric Clapton,"Tears in Heaven - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",73,0.695,0.336,9,-12.999,1,0.0313,0.8,0.00264,0.701,0.422,79.109,280,4
LOCASH,Cloud of Dust (feat. The Gronkowski Brothers),49,0.531,0.814,5,-4.657,1,0.0656,0.00686,0.00000655,0.379,0.43,150.089,169.6,4
Francis of Delirium,I Think I'm Losing,32,0.4,0.428,7,-6.617,1,0.0341,0.0396,0.0156,0.0973,0.193,123.319,208.427,4
Harry Chapin,Cat's in the Cradle,66,0.489,0.577,10,-9.765,1,0.042,0.233,,0.123,0.519,78.112,222.951,4
Pulp,Disco 2000,65,0.565,0.902,7,-7.579,0,0.0725,0.0132,,0.0561,0.544,133.11,273.573,4
Architects,These Colours Don't Run,47,0.233,0.967,8,-4.377,0,0.269,0.000483,0.0332,0.108,0.0603,120.738,241.387,4
The Cure,The Lovecats,60,0.747,0.571,9,-12.9,0,0.086,0.48,0.00000105,0.242,0.965,91.838,220.093,4
Our Oceans,Motherly Flame,18,0.209,0.662,7,-6.979,1,0.0399,0.0147,0.0353,0.123,0.054,104.893,333.672,4
Electroforez,Дверь в параллельный мир,36,0.624,0.801,1,-6.85,0,0.0335,0.0145,0.000839,0.174,0.512,124.015,224.273,4
Dlina Volny,Redrum,26,0.714,0.654,2,-5.299,1,0.0235,0.00504,0.336,0.0738,0.847,103.017,369.64,4
KUOKO,Perfect Girl,37,0.716,0.608,1,-11.791,1,0.0761,0.491,0.41,0.109,0.631,117.011,275.312,4
Lupe Fiasco,Superstar (feat. Matthew Santos),65,0.572,0.822,11,-6.015,0,0.361,0.207,,0.359,0.472,94.812,289,4
Hearts & Colors,Lego House,50,0.686,0.286,11,-13.215,1,0.0306,0.58,,0.109,0.627,141.948,0.00351666667,4
La Femme,Foreigner,48,0.728,0.826,2,-6.302,1,0.0467,0.0568,0.000654,0.102,0.644,144.985,212.613,4
Victor Le Masne,Casino - Chilly Gonzales Solo Piano Version,18,0.409,0.249,3,-13.905,0,0.0386,0.983,0.925,0.11,0.0368,129.627,135.44,4
Nabihah Iqbal,Is This Where It Ends,38,0.577,0.766,2,-9.737,1,0.0335,0.319,0.823,0.102,0.629,130.015,242.944,4
Bad Waitress,That Sedative,35,0.175,0.857,9,-4.325,0,0.0416,0.0000055,0.839,0.353,0.43,170.136,141.404,4
Kenny Chesney,She Thinks My Tractor's Sexy,64,0.689,0.886,10,-7.066,0,0.0382,0.0664,,0.278,0.906,122.07,0.00413445,4
Type O Negative,Love You to Death,55,0.423,0.738,6,-7.329,1,0.0319,0.359,0.084,0.0801,0.276,111.414,428.8,4
Peach Pit,Tommy's Party,68,0.565,0.438,7,-8.722,1,0.0311,0.122,0.0469,0.108,0.211,133.949,361.76,4
Grouplove,Tongue Tied,82,0.56,0.936,3,-5.835,1,0.0439,0.00847,,0.161,0.371,112.96,218.013,4
Soilwork,Stålfågel,52,0.559,0.975,11,-4.487,0,0.105,0.0000569,0.794,0.11,0.0762,105.024,265.824,4
No Love For The Middle Child,Wake Up,33,0.651,0.684,9,-7.434,1,0.0509,0.0336,,0.169,0.493,119.99,160,4
A Minor Forest,…But the Pants Stay On,27,0.535,0.534,7,-10.066,1,0.0663,0.0958,0.847,0.0548,0.105,114.893,402.867,3
DJ Perro,003: Haiyah!,24,0.382,0.729,7,-10.872,1,0.0372,0.00129,0.667,0.191,0.373,99.113,234.451,4
Moneen,The Day No One Needed to Know,33,0.187,0.952,4,-4.788,1,0.159,0.000326,0.000494,0.592,0.0771,100.095,350.76,3
Bastille,Distorted Light Beam,72,0.562,0.82,4,-4.253,0,0.0911,0.191,,0.326,0.266,107.953,0.0029537,4
Langston Hughes,I Too,11,0.706,0.0441,2,-18.616,0,0.806,0.88,,0.339,0.582,131.737,34.456,3
George Thorogood & The Destroyers,Move It On Over,54,0.434,0.938,7,-7.924,1,0.0533,0.000532,0.0118,0.11,0.717,147.472,258.8,4
Grandmaster Flash & The Furious Five,The Message - Extended Version,50,0.947,0.626,1,-10.106,1,0.205,0.0227,0.00000337,0.0853,0.724,100.6,430.013,4
NOROZ,אונייה,30,0.399,0.518,,-6.844,0,0.0459,0.748,0.000732,0.137,0.164,98.011,253.312,4
Sleater-Kinney,One More Hour,45,0.364,0.904,9,-4.168,1,0.0451,0.00341,0.000019,0.153,0.73,139.887,199.693,4
Whitesnake,Now You're Gone - 2020 Remix,35,0.451,0.96,7,-2.943,1,0.066,0.0753,,0.0952,0.324,113.569,251.954,4
Big Star - Alt,Mipso,45,0.544,0.223,,-13.779,1,0.0279,0.866,0.015,0.112,0.142,86.984,0.004077216667,4
Daddy Yankee,Con Calma - Remix,66,0.736,0.868,8,-3.01,0,0.0454,0.166,0.00000148,0.0419,0.613,94.026,181.28,4
Royal Blood,Lights Out,62,0.501,0.824,,-7.25,1,0.0413,0.000127,0.000311,0.0922,0.57,89.972,236.427,4
Carl Perkins,Blue Suede Shoes,54,0.548,0.675,4,-7.318,0,0.0364,0.448,0.0000853,0.297,0.965,168.891,0.00224076667,4
Stevie Nicks,Edge of Seventeen,70,0.591,0.804,,-7.299,1,0.0454,0.327,0.00000598,0.0818,0.658,111.457,329.413,4
The The,Uncertain Smile,53,0.593,0.931,11,-5.232,0,0.0517,0.0322,0.588,0.0255,0.755,142.747,411.973,4
Westlife,Change the World,4,0.634,0.726,9,-5.894,1,0.0259,0.345,,0.124,0.673,96.004,0.00315555,4
Johannes Linstead,Evening Embrace,46,0.869,0.448,11,-9.811,0,0.0422,0.707,0.0962,0.129,0.642,109.007,0.00442555,4
Creedence Clearwater Revival,(Wish I Could) Hideaway,48,0.616,0.357,,-9.911,1,0.032,0.287,0.249,0.118,0.257,130.806,223.093,4
GAUPA,Vakuum,38,0.39,0.899,6,-3.57,1,0.0469,0.000267,0.074,0.0472,0.244,132.421,302.417,1
The Trashmen,Surfin' Bird,52,0.587,0.968,11,-9.393,1,0.0527,0.000869,0.000606,0.329,0.845,99.231,143.293,4
Alborn,Cause to Create,37,0.476,0.917,5,-4.822,0,0.0695,0.000046,0.19,0.308,0.615,95.023,212.001,4
Plants and Animals,Le Queens,34,0.59,0.608,1,-9.083,1,0.0266,0.207,0.733,0.211,0.536,129.393,254.938,4
Joywave,Every Window Is A Mirror,,0.503,0.667,,-4.166,1,0.0307,0.00104,0.000438,0.0991,0.68,105.033,173.227,4
JUNG,Heaven,,0.616,0.598,6,-4.524,1,0.0293,0.179,0.0000207,0.152,0.248,144.926,163.303,4
Lord Huron,Not Dead Yet,66,0.491,0.809,10,-7.68,1,0.0332,0.33,0.158,0.0874,0.656,74.008,177.366,4
Lucia & The Best Boys,Blueheart,29,0.348,0.726,,-4.73,1,0.0449,0.000363,0.000142,0.383,0.661,182.587,169.164,4
Slum Village,We Do It (Jazz Spastiks Remix),45,0.782,0.713,7,-7.801,1,0.33,0.358,,0.155,0.901,92.063,187.942,4
Mark Battles,Try (feat. Cozz),44,0.691,0.679,4,-6.429,0,0.233,0.204,,0.162,0.283,142.094,206.114,4
Reekado Banks,Need More,43,0.903,0.546,4,-5.312,0,0.0712,0.472,0.531,0.0982,0.686,102.991,206.987,4
The Howl & The Hum,Godmanchester Chinese Bridge - Radio Edit,44,0.434,0.58,11,-5.524,0,0.0365,0.0558,,0.105,0.108,95.884,196.715,3
Ultra Vivid Scene,Mercy Seat,33,0.439,0.891,11,-8.025,1,0.0371,0.015,0.919,0.0461,0.509,155.406,249.853,4
The Andy Love Band,In The Wee Small Hours of the Morning,48,0.45,0.106,,-21.776,1,0.0314,0.987,0.816,0.1,0.173,99.91,0.00437825,4
Nick Waterhouse,Very Blue,39,0.575,0.625,,-6.81,1,0.0286,0.331,0.111,0.18,0.536,122.371,217.605,4
American Hi-Fi,Flavor Of The Weak,64,0.39,0.967,10,-1.946,1,0.0644,0.000758,0.0000174,0.302,0.488,151.944,188.84,4
Josh Teskey,Something With Feel,34,0.501,0.417,,-9.154,1,0.217,0.469,0.0376,0.18,0.635,135.056,187.448,4
Etran Finatawa,An Mataf Germanawen,9,0.697,0.407,,-11.75,1,0.0814,0.829,0.121,0.0782,0.965,100.643,240.88,4
Baha Men,Who Let The Dogs Out,65,0.869,0.887,,-4.505,1,0.0993,0.0605,,0.148,0.784,129.221,198.4,4
Tribute Trio,Pennies From Heaven,50,0.365,0.193,9,-17.074,0,0.0397,0.925,0.898,0.117,0.263,65.127,0.004016666667,4
Forndom,Hemkomst,46,0.595,0.457,10,-14.121,0,0.0569,0.611,0.749,0.103,0.0762,140.138,340.133,4
Warren G,I Want It All (feat. Mack 10),53,0.864,0.641,6,-2.988,0,0.279,0.0473,,0.584,0.678,93.526,307.827,4
The Stranglers,Peaches - 1996 Remaster,54,0.567,0.576,10,-9.718,0,0.0634,0.00887,0.00895,0.0677,0.963,71.306,245.493,4
Phoebe Bridgers,Kyoto - Spotify Singles,54,0.362,0.268,11,-11.272,1,0.0351,0.926,0.0576,0.346,0.327,123.587,210.353,4
Snow Patrol,Make This Go On Forever,45,0.511,0.446,11,-7.081,1,0.0263,0.17,0.000133,0.105,0.0633,88.922,347.373,4
Jasmin Moallem,כמה מתוק,46,0.722,0.206,3,-10.336,1,0.0676,0.84,,0.111,0.305,82.448,191.999,4
Stone Temple Pilots,Interstate Love Song,72,0.215,0.927,9,-7.327,1,0.0452,0.000273,0.00661,0.126,0.49,170.814,194.853,4
Bon Jovi,Blaze Of Glory,66,0.55,0.618,7,-9.822,1,0.0307,0.0564,0.0000262,0.0937,0.429,78.61,335.24,4
Cali Swag District,Teach Me How to Dougie,69,0.846,0.438,11,-4.981,1,0.141,0.2,0.0000943,0.0939,0.512,85.013,237.48,4
AG Club,COLUMBIA,53,0.702,0.697,10,-5.465,0,0.109,0.0144,,0.119,0.253,113.588,187.897,4
The Memories,Go Down on You,67,0.591,0.488,1,-9.229,1,0.11,0.937,0.786,0.11,0.697,136.516,60.693,4
Creedence Clearwater Revival,Lookin' Out My Back Door,69,0.745,0.656,10,-6.393,1,0.0405,0.188,0.00337,0.0941,0.858,105.318,152.453,4
Simple Minds,Alive And Kicking,66,0.572,0.913,,-4.26,1,0.0362,0.0753,0.000015,0.128,0.561,103.265,289.453,4
Allegaeon,Roundabout,44,0.348,0.977,4,-4.405,0,0.143,0.000936,0.0015,0.0775,0.138,139.97,500.804,4
Lungs,S.G. Goodman,32,0.574,0.525,2,-9.016,1,0.0415,0.222,0.000334,0.0617,0.314,112.086,0.002955983333,4
Saweetie,Best Friend (feat. Doja Cat),89,0.84,0.766,4,-4.12,1,0.136,0.00302,0.00000361,0.0684,0.402,94.018,155.884,4
Baio,"Endless Me, Endlessly",32,0.685,0.871,2,-5.012,1,0.0953,0.242,0.0609,0.221,0.377,104,221.56,4
King Quartz,King Quartz - 4:14 in 313,27,0.67,0.544,11,-8.252,1,0.0291,0.0379,0.909,0.0919,0.0583,85.029,115.803,4
Eviatar Banai,כוכב,39,0.493,0.484,5,-9.337,0,0.0337,0.0257,0.00423,0.105,0.449,136.942,293.56,4
Eric Gales,Good Time,21,0.698,0.938,1,-4.724,1,0.0867,0.346,,0.465,0.54,111.034,172,4
idkjack,Meant to be,47,0.567,0.758,2,-6.355,1,0.071,0.0172,,0.692,0.548,145.992,159.212,4
John Paul White,The Long Way Home,43,0.326,0.661,8,-4.886,0,0.0314,0.0145,,0.0749,0.615,171.555,205.948,4
Collin Raye,"Love, Me",53,0.686,0.234,,-12.646,1,0.0295,0.742,,0.145,0.342,106.581,0.00385845,4
Chen Aharoni,אני בחוץ,36,0.777,0.62,10,-7.115,0,0.0468,0.294,0.00161,0.0866,0.615,95.032,181.03,4
Tzaguy Boy,קל לדבר,27,0.626,0.542,4,-10.268,1,0.0933,0.257,0.0000275,0.103,0.637,105.012,201.143,4
Fantastic Negrito,Plastic Hamburgers,49,0.634,0.779,9,-6.607,1,0.0361,0.0255,0.00103,0.342,0.562,82.003,217.451,4
Heart Of A Coward,Mouth of Madness,33,0.371,0.964,8,-3.657,1,0.106,0.000106,0.00288,0.188,0.097,138.019,290.694,4
Dinosaur Pile-Up,Back Foot,55,0.547,0.922,6,-5.845,1,0.0858,0.00619,0.0000113,0.349,0.844,160.128,188.653,4
Uniform,Life in Remission,24,0.111,0.744,7,-5.941,1,0.129,0.0000382,0.915,0.0714,0.0246,170.344,265.947,4
The Drifters,Bip Bam,35,0.8,0.37,3,-6.821,1,0.0709,0.884,,0.106,0.891,136.552,164.933,4
Berry Sakharof,חלליות,39,0.552,0.64,2,-11.713,0,0.028,0.208,,0.279,0.546,116.962,265,4
Weezer,Say It Ain't So,4,0.635,0.551,3,-7.136,1,0.0354,0.00743,0.0000182,0.07,0.451,151.779,258.827,4
ShrekDiMC,איך אדע,17,0.715,0.651,4,-6.129,1,0.183,0.173,,0.309,0.771,149.973,256,4
Dan Auerbach,Never in My Wildest Dreams,63,0.559,0.466,5,-6.769,1,0.0362,0.315,0.0039,0.0933,0.623,117.21,176.027,4
Best Frenz,Ugly Ending,47,0.718,0.4,2,-6.901,1,0.0315,0.0341,0.00143,0.109,0.429,86.014,238.547,4
Boyish,whatshisname,36,0.601,0.755,,-8.283,0,0.0885,0.288,0.0177,0.541,0.634,146.034,170.645,4
Sarit Hadad,הסוד,33,0.784,0.889,4,-4.175,0,0.0777,0.0586,,0.142,0.533,100.091,280.333,4
Taylor Swift,cardigan,81,0.613,0.581,,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,239.56,4
Weatherman,Wild Rivers,46,0.734,0.534,5,-9.462,1,0.0381,0.267,0.000485,0.11,0.506,122.045,0.003099116667,4
Tame Impala,Borderline,78,0.621,0.873,5,-3.067,0,0.0369,0.0406,0.0000091,0.0824,0.873,97.96,237.8,4
Davell Crawford,Gather by the River,20,0.444,0.0636,10,-16.659,1,0.0367,0.982,0.00028,0.271,0.114,131.682,220,4
Creedence Clearwater Revival,Green River - Live At The Woodstock Music & Art Fair / 1969,40,0.497,0.833,9,-8.084,1,0.0299,0.00338,0.00196,0.358,0.819,140.118,196.293,4
Lil Nas X,HOLIDAY,86,0.81,0.511,5,-6.924,0,0.164,0.12,,0.0832,0.837,151.947,154.998,4
Arctic Monkeys,R U Mine?,79,0.288,0.758,6,-5.692,0,0.0371,0.00616,,0.303,0.619,97.094,201.726,4
